Transaction_ID,Customer_Name,Customer_ID,UPI_ID,Bank_Name,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_UPI_ID,Location_City,Location_State,Device_ID,IP_Address,Transaction_Type,Channel,Is_Fraudulent,Fraud_Type,Risk_Score,Detection_Flag
TXN00097,Navya Bedi,CUST0097,kothariseher@upi,PNB,40713.55,4/24/2025,3:44:41,"Bhardwaj, Rajan and Deshmukh",Group@upi,New Delhi,Maharashtra,f89de9cb-5a57-42c6-b938-27b146722d20,208.208.22.200,Refund,USSD,0,None,54,Clear
TXN00098,Miraya Dhaliwal,CUST0098,venkateshpiya@upi,Canara Bank,36753.8,6/5/2025,0:38:11,"Tailor, Bumb and Khurana",Inc@upi,Salem,Sikkim,d12b5644-23df-4ea3-a4f7-e1839d985b6d,47.224.137.215,Refund,API,0,None,59,Clear
TXN00099,Armaan Walla,CUST0099,sairabutala@upi,SBI,17142.05,7/27/2025,13:47:58,Chowdhury Ltd,LLC@upi,Akola,Jharkhand,d09bd465-d904-47d6-b203-609f45871155,93.132.12.129,Peer-to-Peer,Mobile App,0,None,18,Clear
TXN00100,Taimur Sethi,CUST0100,mloke@upi,Axis Bank,14870.86,8/7/2025,2:00:29,Gill-Din,Group@upi,Jabalpur,Madhya Pradesh,e4d274ac-3d38-46ac-a648-1a6f8d338c9c,206.24.21.62,Merchant Payment,QR Code,0,None,46,Clear
TXN00101,Siya Shenoy,CUST0101,mishti10@upi,BOB,34718.26,3/7/2025,21:05:33,Bath LLC,PLC@upi,Ozhukarai,Madhya Pradesh,cee42c9c-a0fb-4388-90ed-c0b5fa65b152,194.11.3.32,Recharge,QR Code,1,SIM Swap,74,Flagged
TXN00102,Zeeshan Badal,CUST0102,raghavchokshi@upi,Canara Bank,40053.1,8/22/2025,17:32:10,Samra Group,LLC@upi,Rajkot,Chhattisgarh,4f1dd651-c8be-4f69-b40f-c1dfeed54bac,213.142.54.85,Recharge,Mobile App,0,None,68,Clear
TXN00103,Biju Deshmukh,CUST0103,dhanushbir@upi,BOB,25855.71,6/8/2025,9:55:26,Basu-Issac,and Sons@upi,Bikaner,Mizoram,930d1774-3598-4fbb-b49b-900e9c6a3a53,205.159.127.121,Recharge,QR Code,0,None,52,Clear
TXN00104,Aarav Swaminathan,CUST0104,emirahluwalia@upi,PNB,25279.28,2/21/2025,10:18:02,Raja-Contractor,PLC@upi,Amroha,Jharkhand,ba3f3c90-5caa-4f2c-9562-0605386cb865,37.113.122.137,Refund,QR Code,0,None,51,Clear
TXN00105,Raunak Lad,CUST0105,nborra@upi,BOB,22688,6/23/2025,8:01:56,Tank Group,Inc@upi,Motihari,Meghalaya,36e6bd70-a90d-4c09-9be0-51df70ac1d5e,1.159.164.90,Bill Payment,API,0,None,36,Clear
TXN00106,Gatik Barad,CUST0106,dhawanumang@upi,Axis Bank,5615.89,7/6/2025,15:40:28,Rau and Sons,and Sons@upi,Mirzapur,Assam,2421cbce-8ba9-4c86-af92-1dd13110680e,210.181.29.86,Merchant Payment,API,0,None,0,Clear
TXN00107,Amira Jha,CUST0107,karpemamooty@upi,ICICI,8102.53,4/5/2025,6:01:43,Hegde Inc,and Sons@upi,Tiruchirappalli,Arunachal Pradesh,7a642c32-e407-40be-a246-00b6cdb11ee2,163.33.95.238,Refund,QR Code,0,None,46,Clear
TXN00108,Zeeshan Bhatti,CUST0108,renee79@upi,PNB,44711.91,4/1/2025,2:44:24,Choudhury LLC,PLC@upi,Satna,Arunachal Pradesh,d9324d75-b4c9-480d-8f97-3d831678ec09,157.34.219.54,Merchant Payment,API,0,None,29,Clear
TXN00109,Ayesha Toor,CUST0109,sahamisha@upi,Axis Bank,5712.12,5/26/2025,5:07:00,"Varma, Bhatt and Bhatt",PLC@upi,Kulti,Telangana,20c3931a-4280-4954-9f33-9ed5194a0f66,190.224.27.203,Refund,Mobile App,0,None,56,Clear
TXN00110,Madhup Kade,CUST0110,zoyawali@upi,SBI,13216.69,8/13/2025,22:20:19,"Tank, Hora and Tak",Ltd@upi,Motihari,Goa,d9ff107e-2b8d-47e3-b56d-4b46d5af4a94,113.199.131.66,Recharge,QR Code,0,None,23,Clear
TXN00111,Chirag Mahal,CUST0111,comarcharvi@upi,SBI,7329.77,4/12/2025,18:47:48,"Khatri, Jhaveri and Hayre",PLC@upi,Kolhapur,Jharkhand,1d93c08b-6b68-4a17-b254-04ac8acc106e,65.213.91.251,Peer-to-Peer,USSD,0,None,66,Clear
TXN00112,Sana Kalla,CUST0112,harivivaan@upi,SBI,8832.38,6/23/2025,16:45:11,"Srivastava, Bhakta and Halder",Inc@upi,Malegaon,Meghalaya,6bd402b4-3b7b-4117-83d1-1a36692e3232,195.55.187.128,Refund,QR Code,1,Unauthorized Access,75,Flagged
TXN00113,Nirvi Keer,CUST0113,tmangat@upi,PNB,12135.02,2/11/2025,12:25:44,Shetty Group,LLC@upi,Morbi,Madhya Pradesh,a25c03b3-4ff7-4197-9d8a-cc0cf31efa5c,178.17.228.214,Peer-to-Peer,QR Code,0,None,4,Clear
TXN00114,Biju Bora,CUST0114,samarthkohli@upi,ICICI,7174.4,1/2/2025,19:46:21,"Kapadia, Bath and Hayre",LLC@upi,Kamarhati,Andhra Pradesh,362c3528-467a-4ca3-a5da-629a04cbf62f,157.67.34.68,Refund,Mobile App,0,None,4,Clear
TXN00115,Vihaan Taneja,CUST0115,chirag60@upi,ICICI,1509.95,7/26/2025,20:21:45,"Korpal, Ramakrishnan and Tiwari",Inc@upi,New Delhi,Jharkhand,aab67d46-8fb3-4c83-a156-07294907a5b4,57.172.165.235,Merchant Payment,Mobile App,0,None,61,Clear
TXN00116,Yuvraj  Krishnamurthy,CUST0116,bajwamyra@upi,HDFC,27136.09,5/7/2025,4:39:45,Gopal-Borah,and Sons@upi,Medininagar,Odisha,f75bc8c2-1f6d-4554-b445-88cee6a9a17d,173.20.199.205,Bill Payment,Mobile App,1,Unauthorized Access,86,Flagged
TXN00117,Lakshit Sarna,CUST0117,koshyrenee@upi,PNB,7360.47,8/15/2025,0:08:02,Khalsa Inc,Ltd@upi,Amravati,Madhya Pradesh,41aef63f-f4d0-4841-aabd-a81a1387fe00,221.202.208.167,Bill Payment,USSD,0,None,44,Clear
TXN00118,Kimaya Chowdhury,CUST0118,diya49@upi,Canara Bank,38891.41,6/27/2025,3:14:03,"Issac, Chaudhary and Sandal",Group@upi,Mathura,Bihar,142b311f-b925-40d8-b0b7-fbf41ce8fd7d,117.47.179.224,Refund,USSD,0,None,3,Clear
TXN00119,Miraan Chaudhari,CUST0119,kannanmiraya@upi,PNB,41032.94,3/12/2025,9:24:23,Loyal LLC,Group@upi,Kakinada,Chhattisgarh,9162957a-bffa-4393-9c12-83dd839ab42a,159.17.52.10,Merchant Payment,API,0,None,59,Clear
TXN00120,Ryan Deep,CUST0120,qramachandran@upi,HDFC,23929.05,2/8/2025,17:05:43,Sankaran-Buch,PLC@upi,Jalgaon,Assam,f04da6a1-f4f9-40d4-a749-3fc08f02ebb2,210.51.68.195,Bill Payment,QR Code,0,None,39,Clear
TXN00121,Pranay Bhat,CUST0121,deyhunar@upi,PNB,18322.77,5/27/2025,22:39:24,"Madan, Maharaj and Wable",Inc@upi,Sambhal,Sikkim,53defc44-4316-454d-b85c-0b27301118a8,145.21.114.2,Bill Payment,API,1,Fake QR Code,93,Flagged
TXN00122,Prerak Dhar,CUST0122,ritvik17@upi,Axis Bank,44203.62,3/31/2025,4:40:28,Agarwal PLC,Ltd@upi,Parbhani,Jharkhand,b8e6d9d4-7257-4abd-b3a6-b3411cce3b17,132.142.188.48,Refund,Mobile App,0,None,21,Clear
TXN00123,Chirag Bala,CUST0123,ndass@upi,Canara Bank,37046.51,4/4/2025,12:18:55,Desai Group,Group@upi,Guntakal,Bihar,ccfa94e2-b0bb-442d-9735-e2c272833074,179.71.200.248,Peer-to-Peer,Web,1,Unauthorized Access,90,Flagged
TXN00124,Priyansh Ramakrishnan,CUST0124,eshanisoni@upi,Axis Bank,47815.57,5/3/2025,6:00:25,Dara Inc,PLC@upi,Thanjavur,Andhra Pradesh,221448b1-c2cd-416c-b56e-1de0a4c8e740,78.15.228.115,Refund,Web,0,None,8,Clear
TXN00125,Faiyaz Cheema,CUST0125,kismatbadal@upi,PNB,37288.45,4/26/2025,12:35:08,"Sankaran, Lal and Gara",LLC@upi,Ahmedabad,Punjab,4c6bd5f0-0742-46b2-8221-9cf24dd68ff5,151.15.169.199,Peer-to-Peer,API,1,None,77,Flagged
TXN00126,Jhanvi Boase,CUST0126,chanderanahi@upi,Axis Bank,28017.82,5/31/2025,8:10:27,Khalsa LLC,and Sons@upi,Panipat,West Bengal,a31761b2-c975-4de3-abe8-cb23437fcdd9,189.221.80.202,Recharge,USSD,0,None,14,Clear
TXN00127,Himmat Chanda,CUST0127,bakshishanaya@upi,BOB,13271.85,4/6/2025,20:30:06,"Rama, Dubey and Vig",Group@upi,Rajpur Sonarpur,Uttarakhand,17602dd3-a421-4061-ac02-0ef45fdabac7,144.172.45.183,Recharge,Web,0,None,3,Clear
TXN00128,Aarush Mann,CUST0128,deolshlok@upi,HDFC,31182.91,3/25/2025,15:31:57,"Balan, Gulati and Luthra",LLC@upi,Orai,Nagaland,05f9e764-5bee-4374-88df-62eb1239cb22,163.110.105.41,Merchant Payment,Mobile App,0,None,32,Clear
TXN00129,Zain Thakur,CUST0129,bathmiraya@upi,PNB,27816.44,2/21/2025,15:38:26,Dhillon and Sons,Ltd@upi,Parbhani,Punjab,cdf6cc12-1146-41d9-ad51-f2b8edb604ab,125.37.136.125,Merchant Payment,API,0,None,66,Clear
TXN00130,Advika Rattan,CUST0130,cheemainaaya@upi,Canara Bank,16564.4,7/28/2025,6:22:23,Dugar LLC,PLC@upi,Aizawl,Kerala,b6b95cf6-c9f0-46e2-9cbb-b483f42b9691,60.114.143.156,Recharge,QR Code,1,Phishing,99,Flagged
TXN00131,Nirvi Sem,CUST0131,nishithviswanathan@upi,Canara Bank,7313.14,3/8/2025,20:22:14,Sethi-Garde,PLC@upi,Jorhat,Kerala,7128770b-cfa3-4191-97a7-2626dea362a8,201.191.176.78,Bill Payment,USSD,0,None,65,Clear
TXN00132,Zaina Rajagopal,CUST0132,kimayasaha@upi,BOB,11047.23,4/1/2025,10:09:43,"Balakrishnan, Bail and Balakrishnan",LLC@upi,Danapur,Meghalaya,e98b9e3f-3591-4896-ac08-8a109b5b874b,95.29.160.253,Merchant Payment,QR Code,0,None,49,Clear
TXN00133,Parinaaz Srinivasan,CUST0133,samar94@upi,Canara Bank,37085.29,8/4/2025,15:26:01,"Sathe, Rastogi and Iyengar",PLC@upi,Raipur,Maharashtra,8f4966ad-b2bf-4cbb-ac3b-c3b62432fcef,202.39.250.175,Merchant Payment,Mobile App,0,None,15,Clear
TXN00134,Jivin Verma,CUST0134,wseshadri@upi,ICICI,11631.18,6/25/2025,15:22:45,"Kade, Kota and Uppal",and Sons@upi,Solapur,Goa,4a3853cc-e8a5-40ca-9bae-d931905a2610,44.31.37.1,Merchant Payment,Web,0,None,34,Clear
TXN00135,Emir Chhabra,CUST0135,navya09@upi,ICICI,31972.41,1/25/2025,0:55:25,"Randhawa, Karpe and Sengupta",Inc@upi,Malda,Mizoram,34ee5252-f406-4558-9d0d-8c336e20b9a7,83.43.202.37,Peer-to-Peer,API,0,None,52,Clear
TXN00136,Piya Mangat,CUST0136,shlokkhare@upi,SBI,5583.11,8/25/2025,1:14:15,Dubey-Kashyap,Ltd@upi,Dhule,Meghalaya,2c44b5b4-4b93-49ca-8514-0e8ef946b5e3,30.233.127.102,Recharge,USSD,0,None,33,Clear
TXN00137,Kanav Baral,CUST0137,cbatra@upi,Axis Bank,22120.83,2/5/2025,11:53:03,Dora-Raman,PLC@upi,Kota,Uttar Pradesh,0964aa19-faab-45e8-adf2-7a556f03a0da,141.213.13.157,Refund,USSD,0,None,49,Clear
TXN00138,Anvi Tank,CUST0138,nayantaraahuja@upi,HDFC,4324.73,2/6/2025,19:14:14,"Chand, Bandi and Chhabra",Inc@upi,Nizamabad,Manipur,e640ebe3-13ae-4fcd-aa41-05b95992ec38,88.45.34.121,Refund,QR Code,0,None,19,Clear
TXN00139,Rania Kapoor,CUST0139,jiya64@upi,Axis Bank,12025.35,4/14/2025,4:30:44,"Kar, Khanna and Bajaj",and Sons@upi,Thrissur,Uttar Pradesh,57ef99c6-f6df-485e-a95a-2596cebddfa7,21.171.39.160,Peer-to-Peer,API,0,None,40,Clear
TXN00140,Tarini Majumdar,CUST0140,jayaramankhushi@upi,PNB,26387.61,2/27/2025,10:20:31,Balan-Yadav,PLC@upi,Amroha,Manipur,7e0b38c0-7f89-4a82-a8d3-e106ba933731,146.213.123.100,Bill Payment,API,0,None,60,Clear
TXN00141,Seher Bhasin,CUST0141,tiya92@upi,SBI,21487.84,3/26/2025,9:35:02,Kalita and Sons,LLC@upi,Visakhapatnam,Arunachal Pradesh,b0a9de14-026a-4032-9ffe-1b493f2d26f4,33.69.45.235,Peer-to-Peer,API,0,None,49,Clear
TXN00142,Biju Bhasin,CUST0142,desaiyakshit@upi,ICICI,44226.34,1/22/2025,15:40:34,"Randhawa, Singh and Tank",LLC@upi,Uluberia,Tamil Nadu,da212d5b-2fd7-4e98-93a9-fbf8276004e4,156.112.76.123,Merchant Payment,USSD,0,None,35,Clear
TXN00143,Rasha Dhar,CUST0143,cborra@upi,ICICI,24537.4,1/12/2025,15:05:43,Char-Andra,and Sons@upi,Sri Ganganagar,Jharkhand,3f43a357-6627-4653-9bf8-c15050cbd19a,204.71.125.254,Recharge,QR Code,1,Unauthorized Access,79,Flagged
TXN00144,Saksham Jhaveri,CUST0144,tmalhotra@upi,SBI,43225.2,1/25/2025,22:07:03,Chakrabarti-Suri,and Sons@upi,Kishanganj,Maharashtra,3ad412c6-96fc-4a10-b73d-d04f79640d32,180.193.222.11,Recharge,Mobile App,1,SIM Swap,80,Flagged
TXN00145,Madhav Bajwa,CUST0145,ivan96@upi,PNB,27836.68,4/7/2025,11:31:14,Dhar-Thakur,Ltd@upi,Mira-Bhayandar,Telangana,5973b319-c1bd-4318-8724-36885b2c046e,199.7.24.213,Bill Payment,QR Code,1,SIM Swap,98,Flagged
TXN00146,Vivaan Comar,CUST0146,kiaanvala@upi,PNB,35911.06,3/25/2025,4:34:33,Wason-Chand,Inc@upi,Bidar,Uttar Pradesh,0eab004d-953e-43f7-b451-ecacd5fa2725,139.60.224.50,Merchant Payment,Web,0,None,7,Clear
TXN00147,Kismat Saran,CUST0147,sagrawal@upi,BOB,21120.95,1/29/2025,1:43:47,Krish PLC,Inc@upi,Moradabad,Gujarat,798dc943-30c3-48df-9d86-7d5f2805cd6b,32.18.189.98,Merchant Payment,QR Code,1,App Cloning,75,Flagged
TXN00148,Ayesha Wali,CUST0148,seher38@upi,ICICI,40317.59,6/20/2025,9:41:32,"Bobal, Wason and Dewan",Inc@upi,Maheshtala,Telangana,186913f9-bc84-43ce-9077-d3768fda3054,214.252.45.55,Bill Payment,USSD,0,None,20,Clear
TXN00149,Veer Karpe,CUST0149,aayush01@upi,Canara Bank,49934.35,8/28/2025,5:27:41,"Dasgupta, Bora and Gopal",Ltd@upi,Noida,Nagaland,2c227548-efe9-49ad-930d-1e91105cec06,196.19.22.145,Refund,USSD,0,None,69,Clear
TXN00150,Manikya Sahni,CUST0150,sairakarnik@upi,SBI,16147.31,5/10/2025,3:46:34,Walia-Saha,Inc@upi,Jamalpur,Tripura,29ea434e-cb3b-4230-b9f6-1f622a0579d3,166.35.219.102,Recharge,USSD,0,None,2,Clear
TXN00151,Shalv Konda,CUST0151,ldas@upi,BOB,47388.76,8/18/2025,8:59:33,Dubey PLC,Group@upi,Jamalpur,Telangana,22962cca-47bb-49d6-b139-5c6ed404ff3a,149.16.147.100,Refund,Mobile App,0,None,25,Clear
TXN00152,Kashvi Rana,CUST0152,jsuresh@upi,SBI,46708.05,2/24/2025,1:59:45,"Bakshi, Jayaraman and Ganguly",PLC@upi,Shimla,West Bengal,86768963-3ff4-4387-8701-1e5d06290bc3,181.220.197.212,Recharge,QR Code,0,None,36,Clear
TXN00153,Lakshay Chawla,CUST0153,mannat89@upi,Axis Bank,38327.7,1/19/2025,21:52:06,"Ganesh, Madan and Khare",Group@upi,Arrah,Andhra Pradesh,b3135abf-4e0d-4924-85be-535ef71d19bb,192.154.168.99,Peer-to-Peer,QR Code,0,None,15,Clear
TXN00154,Damini De,CUST0154,krishnamurthylagan@upi,Canara Bank,8761.24,3/14/2025,22:41:20,Krishnan Group,and Sons@upi,Dewas,Punjab,877366f9-c24a-4843-a3fa-495de8d6ce49,126.96.174.181,Peer-to-Peer,USSD,0,None,62,Clear
TXN00155,Stuvan Ghosh,CUST0155,vihaan38@upi,ICICI,48276.4,6/6/2025,11:34:42,"Balay, Rao and Wason",Inc@upi,Aurangabad,Uttar Pradesh,d666fd14-6602-448e-bcab-6f863c7f8613,130.112.253.26,Refund,Web,0,None,42,Clear
TXN00156,Vanya Chacko,CUST0156,baiju41@upi,Axis Bank,12882.33,3/26/2025,17:20:33,Dada Ltd,Group@upi,Noida,Nagaland,d65213a4-e426-42fe-89f5-32593b02065b,163.53.172.177,Merchant Payment,API,0,None,66,Clear
TXN00157,Charvi Sundaram,CUST0157,tandonzain@upi,Axis Bank,9513.56,3/3/2025,9:37:06,Chaudhry-Varkey,Group@upi,Bongaigaon,Chhattisgarh,3b7f47c2-27ba-463e-99cf-6803a3788842,13.56.113.174,Refund,Mobile App,1,None,74,Flagged
TXN00158,Saksham Chaudhari,CUST0158,gtiwari@upi,Axis Bank,30366.85,6/20/2025,11:58:15,Dutta Inc,Group@upi,Sirsa,Meghalaya,ae90d63e-de02-46ac-89f5-e2014535be39,217.240.196.182,Merchant Payment,Mobile App,0,None,12,Clear
TXN00159,Ayesha Kothari,CUST0159,chaudhrynishith@upi,ICICI,10207.15,6/9/2025,15:21:47,"Dora, Agarwal and Walla",Ltd@upi,Hospet,Tamil Nadu,e1efb1d0-2b99-4cfe-9955-6fef99ea43f1,138.117.82.54,Peer-to-Peer,QR Code,0,None,34,Clear
TXN00160,Krish Lala,CUST0160,anayalall@upi,ICICI,43680.33,9/1/2025,18:17:10,"Iyengar, Vaidya and Date",and Sons@upi,Agartala,Manipur,0d971237-866d-471e-99c6-f8484d444f30,198.237.81.182,Bill Payment,Mobile App,0,None,38,Clear
TXN00161,Advika Batta,CUST0161,manikyalanka@upi,PNB,8549.26,1/22/2025,9:05:20,Soman Inc,Inc@upi,Patna,Arunachal Pradesh,b84b52d5-528e-4a85-aed8-eceb0c66abfe,201.244.133.35,Merchant Payment,API,0,None,16,Clear
TXN00162,Nehmat Dugar,CUST0162,ranahansh@upi,Axis Bank,16982.48,8/18/2025,16:11:05,Suri-Chadha,and Sons@upi,Dindigul,Maharashtra,c183829a-dc6f-4ca3-ad9d-420d2aa38ee3,113.86.97.18,Merchant Payment,API,0,None,57,Clear
TXN00163,Ivana Sundaram,CUST0163,tara82@upi,ICICI,40290.9,1/29/2025,2:46:10,Sarma-Shankar,Inc@upi,Ongole,Bihar,64e47118-9ed5-4c20-90c7-4b600d9c1c91,130.220.21.187,Refund,QR Code,0,None,38,Clear
TXN00164,Adah Hayer,CUST0164,trisha03@upi,Canara Bank,15977.52,8/25/2025,23:04:43,"Chadha, Divan and Sahota",Inc@upi,Ghaziabad,Bihar,e3eae116-8bb7-4e09-ac71-8707f339ff1d,168.156.41.71,Peer-to-Peer,QR Code,0,None,26,Clear
TXN00165,Aradhya Dhingra,CUST0165,riyalad@upi,Canara Bank,28738.31,6/28/2025,15:06:19,Tak-Karpe,LLC@upi,Madurai,Maharashtra,4704c2cb-2254-4835-84ba-b8c4b1906617,201.114.202.244,Peer-to-Peer,USSD,0,None,2,Clear
TXN00166,Amira Samra,CUST0166,kapadiatushar@upi,BOB,42684,8/12/2025,17:22:56,Chaudhry-Devan,Ltd@upi,Howrah,Telangana,09a354f4-0e25-4668-a01a-bd57c4c330d1,199.87.88.205,Refund,QR Code,0,None,1,Clear
TXN00167,Kanav Koshy,CUST0167,nirvibala@upi,ICICI,31411.02,1/17/2025,8:09:22,"Sule, Rege and Balasubramanian",LLC@upi,Unnao,Punjab,ef01645a-8d41-43ea-aa97-09c29dd6edbf,200.187.253.76,Refund,USSD,0,None,5,Clear
TXN00168,Vaibhav Aggarwal,CUST0168,gokuldeshmukh@upi,SBI,14260.69,4/6/2025,5:30:22,Kadakia-Edwin,Inc@upi,Akola,Uttar Pradesh,9aed5327-1c42-4950-9f3a-f87fe5997a55,211.69.232.222,Bill Payment,USSD,0,None,53,Clear
TXN00169,Himmat Sekhon,CUST0169,krishahluwalia@upi,Axis Bank,8758.3,5/7/2025,6:14:23,Tak-Vaidya,LLC@upi,Aizawl,Rajasthan,b082856d-915f-43dd-a9a9-ccd49b62d6ae,167.150.12.2,Refund,Mobile App,0,None,59,Clear
TXN00170,Zeeshan Kara,CUST0170,vidur49@upi,Canara Bank,436.95,3/11/2025,4:46:48,"Chanda, Korpal and Kapadia",and Sons@upi,Vadodara,Uttar Pradesh,815546b5-b04c-45ff-8e8a-6024cdbbb01f,142.252.94.167,Refund,Web,0,None,9,Clear
TXN00171,Jayan Taneja,CUST0171,vswaminathan@upi,HDFC,41374.35,4/30/2025,8:59:45,Taneja Inc,PLC@upi,Tiruppur,Chhattisgarh,cb4c49e9-2851-444a-8a2e-d2d90ab8ecc4,174.110.158.205,Peer-to-Peer,QR Code,0,None,8,Clear
TXN00172,Anay Ram,CUST0172,banikivan@upi,PNB,19197.81,7/22/2025,9:00:01,Toor-Chhabra,Inc@upi,Saharanpur,Odisha,48a7c118-8b14-43e1-b3f2-a11971873b48,93.168.232.79,Refund,Mobile App,0,None,47,Clear
TXN00173,Dhruv Char,CUST0173,jiyabarman@upi,PNB,29625.72,3/21/2025,14:28:30,Gopal-Chanda,LLC@upi,Baranagar,Odisha,43797180-aee3-49b5-bc2b-c56bf3d92d07,117.125.193.225,Merchant Payment,Web,0,None,31,Clear
TXN00174,Saksham Babu,CUST0174,qsingh@upi,PNB,43576.45,8/1/2025,11:57:54,Sethi-Venkataraman,Group@upi,Thrissur,West Bengal,f6b7e15d-6ff4-4e14-bb51-76486375a1c0,221.109.186.199,Bill Payment,QR Code,0,None,27,Clear
TXN00175,Vedika Lanka,CUST0175,tmani@upi,PNB,3413.95,7/20/2025,3:25:31,"Konda, Bawa and Bhattacharyya",Ltd@upi,Sirsa,Haryana,87ef7129-307f-4c02-b108-b376a5ec60cd,214.47.124.188,Refund,API,1,None,97,Flagged
TXN00176,Jiya Bumb,CUST0176,himmatsolanki@upi,BOB,14552.12,2/14/2025,7:39:32,Chaudhary-Jhaveri,PLC@upi,Ghaziabad,Tamil Nadu,f874f5b8-4027-4acc-8178-f11f3f28d12d,148.215.110.87,Bill Payment,Mobile App,0,None,65,Clear
TXN00177,Stuvan Shankar,CUST0177,bhavinsagar@upi,PNB,5277.09,4/20/2025,2:22:56,"Sur, Wali and Ahuja",Inc@upi,Hubli–Dharwad,Bihar,b9958e60-1a47-4e30-afb0-4bfbbde6396f,222.235.126.246,Merchant Payment,Mobile App,0,None,64,Clear
TXN00178,Yuvraj  Chahal,CUST0178,bbansal@upi,ICICI,36191.09,5/4/2025,7:45:05,Comar Inc,PLC@upi,Panihati,Manipur,f736c644-5aef-45bd-a2fe-4040f45f70db,45.131.16.152,Refund,API,0,None,25,Clear
TXN00179,Madhup Sidhu,CUST0179,katakiara@upi,BOB,10347.15,6/27/2025,6:11:58,"Chaudhuri, Madan and Sachdeva",PLC@upi,Rajahmundry,Uttar Pradesh,12f8d01c-157e-4179-8dc0-b8834645f6a9,89.33.226.233,Bill Payment,Mobile App,0,None,14,Clear
TXN00180,Hridaan Tank,CUST0180,lavanya04@upi,Axis Bank,46895.56,8/14/2025,0:00:41,"Kurian, Ramanathan and Grover",Group@upi,Eluru,West Bengal,770672e0-e2f1-4f35-be10-df2d65b12eac,133.175.107.29,Recharge,Mobile App,1,SIM Swap,85,Flagged
TXN00181,Indranil Borra,CUST0181,zoyasibal@upi,ICICI,43496.92,4/8/2025,16:02:38,"Johal, Bhatnagar and Dyal",Group@upi,Delhi,Odisha,1f64f838-f567-4880-9850-d9f0a52bec25,178.2.68.152,Merchant Payment,QR Code,0,None,37,Clear
TXN00182,Alisha Dora,CUST0182,mchhabra@upi,Axis Bank,26780.41,8/30/2025,21:28:19,"Rege, Gour and Chander",Ltd@upi,Bhubaneswar,Arunachal Pradesh,836ddae8-5d32-441c-bfa5-2449baa90b8e,162.57.117.66,Recharge,USSD,0,None,7,Clear
TXN00183,Lagan Chada,CUST0183,jayeshbalasubramanian@upi,SBI,16852.89,5/24/2025,5:55:42,Rajan Inc,Inc@upi,Udaipur,Sikkim,1b635538-258b-43ad-a2a2-2d6fc446dbdc,164.73.49.224,Recharge,QR Code,1,Unauthorized Access,96,Flagged
TXN00184,Jiya Khatri,CUST0184,waglevidur@upi,BOB,47797.06,2/16/2025,19:18:03,"Kala, Lanka and Keer",Group@upi,Muzaffarpur,Punjab,2d1dc5ab-1420-41d0-aed2-c03bd4392a01,166.71.197.106,Bill Payment,USSD,0,None,3,Clear
TXN00185,Vihaan Sawhney,CUST0185,mandaanahita@upi,Canara Bank,15496.46,4/6/2025,22:35:08,Bhandari-Walia,LLC@upi,Dhule,West Bengal,34062b61-ad19-45c4-a2b9-4344bd8efe1b,202.214.32.92,Peer-to-Peer,USSD,0,None,47,Clear
TXN00186,Jhanvi Manda,CUST0186,elakshichaudhary@upi,SBI,10707.74,6/4/2025,23:10:25,Soni-Wali,and Sons@upi,Erode,Jharkhand,284caf20-2049-4735-822a-c7aed8cbf5d8,119.107.217.38,Merchant Payment,API,0,None,19,Clear
TXN00187,Zain Hans,CUST0187,sgrewal@upi,SBI,28684.44,5/11/2025,23:43:28,Seth LLC,Group@upi,Bhiwani,Meghalaya,b60ef572-254c-4c7b-9eeb-a5090d59fb53,211.236.153.203,Recharge,USSD,0,None,5,Clear
TXN00188,Kashvi Goda,CUST0188,purab44@upi,Canara Bank,9961.57,3/17/2025,3:14:23,"Goyal, Bawa and Khanna",Ltd@upi,Gopalpur,Chhattisgarh,09dbe3ae-840c-494c-b8d5-55ba5a3b2f59,65.204.247.175,Peer-to-Peer,QR Code,0,None,64,Clear
TXN00189,Miraan Thakkar,CUST0189,vaibhavbansal@upi,BOB,17414.08,4/13/2025,6:47:46,Kapoor PLC,PLC@upi,Rohtak,Goa,44a45e10-5fea-464c-99d2-6782e07babec,192.138.60.255,Peer-to-Peer,Mobile App,0,None,16,Clear
TXN00190,Rati Dhar,CUST0190,qdhingra@upi,HDFC,8547.21,9/1/2025,19:09:42,Kumar and Sons,and Sons@upi,Phusro,Goa,4b78325d-665f-4756-8dfd-de243cf6100a,7.31.194.237,Refund,Mobile App,0,None,65,Clear
TXN00191,Ishita Sengupta,CUST0191,navya08@upi,PNB,34876.63,1/31/2025,15:39:21,Sastry-Shere,Ltd@upi,Alwar,Andhra Pradesh,8aba7359-281b-4014-be66-109a9a629edc,123.60.167.187,Refund,QR Code,0,None,20,Clear
TXN00192,Renee Doshi,CUST0192,issacanaya@upi,Canara Bank,20683.96,1/2/2025,3:41:42,"Rajagopalan, Verma and Bhatt",PLC@upi,Orai,Kerala,09ff3e81-0730-4151-8de6-1ffefd723e6d,148.25.73.6,Recharge,Web,1,None,78,Flagged
TXN00193,Manikya Gour,CUST0193,fdugar@upi,Canara Bank,14239.13,7/21/2025,0:21:02,Dugal-Saha,Inc@upi,Bhind,Maharashtra,d2e7bf7f-5f67-4a91-a743-cc71a967037b,204.207.13.16,Peer-to-Peer,QR Code,0,None,69,Clear
